Statement,URL,Category
Says PolitiFact reported that 95 percent of what (Donald Trump) says is a lie.,https://www.politifact.com/factchecks/2017/sep/18/joy-behar/joy-behar-politifact-said-trump-lies-95-percent-ti/,1.0
Says 92 percent of the people agree on DACA.,https://www.politifact.com/factchecks/2017/sep/18/donald-trump/president-donald-trumps-half-true-claim-support-da/,3.0
"Says U.S. Treasury Secretary Steven Mnuchin wants to use a government jet that costs $25,000 per hour for his honeymoon.",https://www.politifact.com/factchecks/2017/sep/18/mark-pocan/did-us-treasury-secretary-steve-mnuchin-want-25000/,4.0
African Americans in Missouri are 75 percent more likely to be stopped and searched by law enforcement officers than caucasians.,https://www.politifact.com/factchecks/2017/sep/18/derrick-johnson/naacp-president-partially-accurate-stops-and-searc/,3.0
Says Roy Moore is on the wrong side of Trump’s border wall.,https://www.politifact.com/factchecks/2017/sep/18/senate-leadership-fund/gop-super-pac-says-alabamas-roy-moore-doesnt-back-/,2.0
Democrats setup and manipulated the political violence in Charlottesville,https://www.politifact.com/factchecks/2017/sep/16/dana-rohrabacher/rohrabacher-repeats-bogus-claim-democrats-orchestr/,0.0
"Mass voter fraud just discovered, to the amount that could void Hillary’s victory In New Hampshire.",https://www.politifact.com/factchecks/2017/sep/15/young-conservatives/website-passes-along-dubious-claims-about-fraudule/,1.0
"Facts have come to light that indicate that a pivotal, close election was likely changed through voter fraud on November 8, 2016: New Hampshire’s U.S. Senate Seat, and perhaps also New Hampshire’s four Electoral College votes in the presidential election.",https://www.politifact.com/factchecks/2017/sep/15/kris-kobach/there-evidence-voter-fraud-new-hampshire-kris-koba/,1.0
"San Francisco and Takoma Park, Md., are allowing illegals to vote.",https://www.politifact.com/factchecks/2017/sep/15/adam-putnam/san-francisco-takoma-park-noncitizens-elections/,3.0
Calling for the assassination of the president is a federal crime.,https://www.politifact.com/factchecks/2017/sep/15/william-lacy-clay/chappelle-nadals-statement-isnt-necessarily-federa/,3.0
Nearly 2/3 of rural Missourians don’t have access to broadband. That needs to change.,https://www.politifact.com/factchecks/2017/sep/15/roy-blunt/roy-blunt-points-out-serious-lack-internet-infrast/,5.0
President Obama used his DACA order to unilaterally confer U.S. citizenship.,https://www.politifact.com/factchecks/2017/sep/15/ken-paxton/ken-paxton-obama-daca-citizenship-incorrect-claim-/,0.0
"So the number on DACA is 800,000, but every one person can bring in their entire extended family once they reach a certain status. So it's 3 or 4 million, right?",https://www.politifact.com/factchecks/2017/sep/15/dave-brat/rep-dave-brats-false-claim-about-daca-chain-migrat/,1.0
We've got about $3 trillion in trapped cash overseas that basically can't come back in this country because of our tax laws.,https://www.politifact.com/factchecks/2017/sep/15/paul-ryan/paul-ryan-35-corporate-tax-rate-keeps-3-trillion-t/,4.0
Says the latest polls show us tied neck-and-neck with Sen. Ted Cruz.,https://www.politifact.com/factchecks/2017/sep/14/beto-orourke/beto-orourke-says-latest-polls-show-hes-running-ev/,3.0
The mobilization of the military in response to the storms in Puerto Rico and the U.S. Virgin Islands is the largest ever mobilization of our military in a naval and marine operation and an Air Force carrier there was the first-ever as well.,https://www.politifact.com/factchecks/2017/sep/14/tom-bossert/has-military-taken-unprecedented-action-response-h/,2.0
"Since I’ve been the state treasurer, we’ve increased the building, construction of affordable housing by 80 percent.",https://www.politifact.com/factchecks/2017/sep/13/john-chiang/chiangs-claim-californias-affordable-housing-doesn/,3.0
"Wisconsin is guaranteeing Foxconn almost $3 billion, but Foxconn is not contractually guaranteeing how many full-time employees it will hire, for how long and at what pay.",https://www.politifact.com/factchecks/2017/sep/12/andy-gronik/wisconsin-guaranteeing-nearly-3-billion-foxconn-no/,3.0
Muslims’ disturbing plan comes out after grocery stores go bare to prepare for Irma.,https://www.politifact.com/factchecks/2017/sep/12/freedom-daily/freedom-daily-misleads-about-potential-food-poison/,2.0
The new Illinois school funding formula created a tax shelter for the wealthy and a voucher program…,https://www.politifact.com/factchecks/2017/sep/12/karen-lewis/call-it-what-you-want-karen-lewis-calls-illinois-s/,3.0
Paul Ryan doesn't know what the minimum wage is in Wisconsin.,https://www.politifact.com/factchecks/2017/sep/11/tweets/tweets-mislead-saying-wisconsins-paul-ryan-doesnt-/,2.0
Florida Governor Rick Scott now listed as ‘critical’ after bizarre hurricane cleanup accident.,https://www.politifact.com/factchecks/2017/sep/11/thelastlineofdefenseorg/claim-florida-gov-rick-scott-injured-irma-recovery/,0.0
"Georgia mosque keeps Hurricane Harvey donations, will send to Syrian refugees instead",https://www.politifact.com/factchecks/2017/sep/11/blog-posting/fake-news-no-georgia-mosque-diverted-harvey-donati/,0.0
Mar-A-Lago (was) destroyed by (Hurricane) Irma (and) Jared Kushner (is) still missing.,https://www.politifact.com/factchecks/2017/sep/11/blog-posting/no-jared-kushner-not-missing-after-hurricane-irma-/,0.0
The Affordable Care Act is the single largest tax increase in my lifetime.,https://www.politifact.com/factchecks/2017/sep/11/karen-handel/handel-wrong-size-obamacare-taxes/,1.0
No court has held (Deferred Action for Childhood Arrivals) unconstitutional.,https://www.politifact.com/factchecks/2017/sep/11/eric-schneiderman/has-daca-been-ruled-unconstitutional/,5.0
"The governor’s cuts would kick over 8,000 people out of their homes.",https://www.politifact.com/factchecks/2017/sep/10/crystal-quade/claim-about-home-care-cuts-mostly-false/,2.0
"Just in our first six months in office, Missouri moved up the rankings nine places ... of the best states to do business.",https://www.politifact.com/factchecks/2017/sep/10/eric-greitens/greitens-claim-improving-business-climate-half-tru/,3.0
Rescinding the Deferred Action for Childhood Arrivals program will harm our economy.,https://www.politifact.com/factchecks/2017/sep/10/louise-slaughter/would-trumps-decision-daca-hurt-new-yorks-economy/,5.0
Schools in Austin Independent School District are teaching children as young as 4 years old that their gender is fluid – that they’re not a boy or a girl and they can choose whichever gender they want.,https://www.politifact.com/factchecks/2017/sep/08/glenna-hodge/mostly-false-austin-children-taught-gender-fluid-s/,2.0
Sen. Kirsten Gillibrand no longer supports the fight to combat the international delegitimization of Israel.,https://www.politifact.com/factchecks/2017/sep/08/american-israel-public-affairs-committee/gillibrand-still-opposes-boycott-israel-despite-fl/,1.0
"President (Ronald) Reagan did a similar thing. George H.W. Bush did a similar order as former President Barack Obama’s Deferred Action for Childhood Arrivals, or DACA.",https://www.politifact.com/factchecks/2017/sep/08/al-franken/did-reagan-and-hw-bush-issue-orders-similar-daca-a/,4.0
"30,000 scientists have come forward confirming that man-made climate change is a hoax perpetuated by the elite in order to make money.",https://www.politifact.com/factchecks/2017/sep/08/blog-posting/no-30000-scientists-have-not-said-climate-change-h/,0.0
"ISIS Lays Down Arms After Katy Perry’s Impassioned Plea To ‘Like, Just Co-Exist’",https://www.politifact.com/factchecks/2017/sep/08/babylon-bee/no-isis-didnt-lay-down-its-arms-after-katy-perry-e/,0.0
Says Tony Evers allowed a middle-school teacher found guilty of spreading pornographic material at school to keep teaching students.,https://www.politifact.com/factchecks/2017/sep/08/republican-party-wisconsin/wisconsin-gop-mostly-misfires-attack-governor-cand/,2.0
Computer models show Irma destroying New York City on Sept. 10.,https://www.politifact.com/factchecks/2017/sep/07/blog-posting/no-irma-isnt-predicted-destroy-new-york-city/,0.0
We're still doing dumb things like telling the parent of an 11-year-old that it's against the law for them to tell their parents what they were tested on ... That will end when I'm governor.,https://www.politifact.com/factchecks/2017/sep/07/adam-putnam/putnam-wrongly-says-its-against-law-students-talk-/,2.0
"We have over a million (legal immigrants) a year, more than at any time in the history of this country. We have the largest percentage of immigrants, almost tied now with the historical high as a percentage of immigrants living in this country.",https://www.politifact.com/factchecks/2017/sep/06/rick-santorum/has-legal-immigration-hit-record-high-rick-santoru/,3.0
Says a poll showed 70 percent to 75 percent of people want to see Confederate statues remain up and not taken down.,https://www.politifact.com/factchecks/2017/sep/06/sid-miller/sid-miller-poll-shows-70-percent-75-percent-americ/,3.0
The Clinton Foundation is sending water to Houston for $7 a bottle.,https://www.politifact.com/factchecks/2017/sep/06/ourlandofthefreecom/no-clinton-foundation-not-charging-7-water-bottle-/,0.0
"Says Barack Obama, Chuck Schumer and Hillary Clinton all voted for a border wall as senators.",https://www.politifact.com/factchecks/2017/sep/06/jeff-denham/jeff-denhams-half-true-claim-top-democrats-support/,3.0
Hurricane Irma could be a Category 6 by the time it hits East Coast.,https://www.politifact.com/factchecks/2017/sep/06/blog-posting/no-hurricane-irma-cant-be-category-6-storm/,0.0
Says Lady Gaga was arrested after a confrontation with First Lady Melania Trump.,https://www.politifact.com/factchecks/2017/sep/06/blog-posting/no-lady-gaga-was-not-arrested-criticizing-melania-/,0.0
"In 1986, President Ronald Reagan cut the business tax rate to 34 percent and it worked -- our economy boomed, the middle class thrived and median family income increased.",https://www.politifact.com/factchecks/2017/sep/06/donald-trump/milwaukee-op-ed-donald-trump-overstates-economic-i/,2.0
We're flying 1987 planes with 1987 technology.,https://www.politifact.com/factchecks/2017/sep/06/sean-duffy/testing-sean-duffy-claim-were-flying-1987-planes-1/,3.0
Says President Barack Obama’s policy known as DACA contributed to a surge of minors at the southern border.,https://www.politifact.com/factchecks/2017/sep/05/jeff-sessions/jeff-sessions-questionable-claim-daca-helped-cause/,2.0
"In addition to his compensation as a judge, Roy Moore and his wife (paid themselves) over $1 million from a charity they ran.",https://www.politifact.com/factchecks/2017/sep/05/senate-leadership-fund/did-roy-moore-take-1-million-charity-he-ran/,4.0
"My grandparents were proud immigrants to the United States of America, here to Illinois in the late 1800s. My grandparents did not speak English when they were young.",https://www.politifact.com/factchecks/2017/sep/05/bruce-rauner/rauner-trims-twists-branches-his-family-tree-immig/,0.0
"Hurricane Irma is predicted to come through Mexico, hit us and everything in between up to Houston.",https://www.politifact.com/factchecks/2017/sep/01/blog-posting/map-showing-hurricane-irma-path-hit-houston-fake-n/,0.0
Navy destroyer strikes a building in downtown Houston.,https://www.politifact.com/factchecks/2017/sep/01/blog-posting/internet-rumor-about-navy-destroyer-hitting-housto/,0.0
"Says Manny Pacquiao, Usain Bolt and Princes William and Harry have donated tens of millions of dollars to Hurricane Harvey victims.",https://www.politifact.com/factchecks/2017/sep/01/blog-posting/celebrity-donations-tens-millions-dollars-harvey-v/,0.0
It is shocking to me that Police Commissioner Richard Ross and Mayor Jim Kenney allowed this illegal occupation to go on for hours without taking any action to enforce the law…,https://www.politifact.com/factchecks/2017/sep/01/martina-white/why-black-lives-matter-protest-outside-philly-poli/,1.0
